BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
4200.0,36,13.33,7,90740.0,Source Verified,credit_card,GA,17.22,w,219.43,0.0,INDIVIDUAL,82.0,85607.0,0.0
10000.0,36,7.89,-1,22000.0,Verified,credit_card,AR,11.07,w,471.13,0.0,INDIVIDUAL,0.0,55878.0,0.0
20000.0,60,20.99,6,52000.0,Source Verified,debt_consolidation,NY,24.28,w,1355.72,0.0,INDIVIDUAL,0.0,39199.0,0.0
4500.0,36,17.57,-1,13000.0,Verified,credit_card,FL,26.32,f,1053.86,30.0,INDIVIDUAL,0.0,6311.0,0.0
14300.0,60,13.33,5,108000.0,Verified,debt_consolidation,VA,26.33,w,460.31,0.0,INDIVIDUAL,0.0,572434.0,0.0
16000.0,36,13.33,5,52000.0,Not Verified,debt_consolidation,IL,21.67,f,1221.07,0.0,INDIVIDUAL,0.0,274477.0,0.0
24000.0,60,13.98,3,116000.0,Verified,debt_consolidation,KS,27.56,f,3835.39,0.0,INDIVIDUAL,0.0,387876.0,0.0
12000.0,36,13.98,9,111000.0,Not Verified,debt_consolidation,CT,17.47,f,1226.16,0.0,INDIVIDUAL,0.0,296683.0,1.0
14325.0,60,12.49,5,65000.0,Not Verified,debt_consolidation,CO,10.99,w,1792.24,0.0,INDIVIDUAL,11705.0,131135.0,1.0
27575.0,36,12.12,10,70000.0,Verified,debt_consolidation,WA,23.76,f,5381.02,0.0,INDIVIDUAL,,,1.0
14000.0,60,9.49,10,157000.0,Not Verified,debt_consolidation,TX,21.73,w,1219.32,0.0,INDIVIDUAL,0.0,101094.0,0.0
12954.4074906,36,13.79,10,50000.0,Verified,debt_consolidation,LA,12.91,f,4104.71,0.0,INDIVIDUAL,,,1.0
6000.0,36,13.98,10,73000.0,Source Verified,medical,OH,33.01,w,918.85,0.0,INDIVIDUAL,0.0,230588.0,0.0
18000.0,60,9.99,1,45000.0,Source Verified,credit_card,NY,28.96,w,1389.45,0.0,INDIVIDUAL,0.0,29682.0,0.0
18000.0,60,12.49,10,103000.0,Not Verified,debt_consolidation,OH,22.8,w,2395.55,0.0,INDIVIDUAL,0.0,425774.0,0.0
20000.0,36,10.99,0,101000.0,Verified,debt_consolidation,FL,27.1,w,2849.24,0.0,INDIVIDUAL,833.0,261176.0,1.0
23850.0,60,19.99,4,48000.0,Verified,debt_consolidation,AK,31.8,f,12600.55,0.0,INDIVIDUAL,,,0.0
8875.0,36,13.05,2,26500.0,Verified,debt_consolidation,KY,21.88,w,1784.87,0.0,INDIVIDUAL,0.0,211716.0,0.0
15000.0,60,16.99,10,39000.0,Verified,other,NJ,17.38,f,408.32,0.0,INDIVIDUAL,0.0,11565.0,0.0
4000.0,36,14.99,0,39700.0,Not Verified,debt_consolidation,TX,18.47,w,498.83,0.0,INDIVIDUAL,0.0,21716.0,0.0
35000.0,36,17.57,10,377031.0,Verified,debt_consolidation,MO,12.56,f,5762.91,0.0,INDIVIDUAL,0.0,386566.0,1.0
11000.0,36,9.17,1,26050.0,Source Verified,debt_consolidation,OK,27.6,f,394.16,0.0,INDIVIDUAL,0.0,42582.0,0.0
14400.0,36,13.18,4,40000.0,Source Verified,debt_consolidation,NM,13.83,f,381.25,0.0,INDIVIDUAL,0.0,141691.0,0.0
6000.0,36,13.99,10,72000.0,Source Verified,home_improvement,LA,20.95,w,190.11,0.0,INDIVIDUAL,124.0,131737.0,0.0
21000.0,36,13.68,8,80000.0,Verified,credit_card,NY,27.86,f,2325.08,0.0,INDIVIDUAL,0.0,196260.0,1.0
21200.0,60,15.88,7,60000.0,Source Verified,debt_consolidation,PA,14.78,w,6540.65,0.0,INDIVIDUAL,0.0,188149.0,0.0
4000.0,36,12.69,0,105000.0,Source Verified,major_purchase,NY,0.8,w,307.79,0.0,INDIVIDUAL,0.0,2872.0,0.0
8000.0,36,6.49,-1,54740.0,Verified,debt_consolidation,FL,5.77,f,265.87,0.0,INDIVIDUAL,0.0,204166.0,1.0
4400.0,36,12.29,6,50000.0,Not Verified,debt_consolidation,MI,24.65,w,107.11,0.0,INDIVIDUAL,860.0,198812.0,0.0
3000.0,36,17.57,1,20000.0,Not Verified,debt_consolidation,NV,26.59,w,395.46,0.0,INDIVIDUAL,0.0,8902.0,0.0
25000.0,36,17.76,10,125000.0,Verified,debt_consolidation,MN,23.51,f,3036.85,0.0,INDIVIDUAL,0.0,50895.0,1.0
20000.0,36,6.99,5,50000.0,Not Verified,home_improvement,VA,8.79,f,1110.4,0.0,INDIVIDUAL,0.0,109137.0,0.0
9400.0,36,10.99,5,26000.0,Source Verified,debt_consolidation,FL,9.23,f,701.79,0.0,INDIVIDUAL,0.0,8594.0,0.0
35000.0,60,12.39,4,85000.0,Verified,home_improvement,NC,7.19,w,3702.58,0.0,INDIVIDUAL,0.0,339984.0,0.0
20000.0,36,12.59,10,65000.0,Verified,credit_card,CA,20.96,w,181.85,0.0,INDIVIDUAL,0.0,25392.0,0.0
3250.0,36,17.57,10,52000.0,Verified,credit_card,CA,28.69,w,90.99,0.0,INDIVIDUAL,0.0,45640.0,0.0
16800.0,60,16.49,10,99500.0,Source Verified,debt_consolidation,CA,9.19,w,2581.99,0.0,INDIVIDUAL,0.0,368934.0,0.0
16000.0,60,17.86,3,108000.0,Source Verified,home_improvement,AL,8.37,w,1597.56,0.0,INDIVIDUAL,0.0,196170.0,0.0
21000.0,60,8.9,2,92700.0,Verified,debt_consolidation,VA,12.4,w,4034.92,0.0,INDIVIDUAL,0.0,211544.0,0.0
6000.0,36,11.14,10,50537.0,Not Verified,credit_card,CA,10.54,w,1085.83,0.0,INDIVIDUAL,0.0,195241.0,1.0
18000.0,36,9.17,-1,51000.0,Verified,debt_consolidation,FL,10.65,w,644.99,0.0,INDIVIDUAL,519.0,96860.0,0.0
9800.0,36,6.99,2,72000.0,Source Verified,credit_card,IL,31.66,f,584.98,0.0,INDIVIDUAL,0.0,104588.0,0.0
12000.0,36,11.67,2,71000.0,Verified,credit_card,NY,19.07,f,1594.95,0.0,INDIVIDUAL,0.0,48199.0,0.0
14950.0,36,12.12,10,46000.0,Not Verified,credit_card,MD,16.87,f,2916.64,0.0,INDIVIDUAL,0.0,17924.0,0.0
8000.0,36,15.61,10,80000.0,Verified,debt_consolidation,GA,13.92,f,575.65,0.0,INDIVIDUAL,0.0,344522.0,0.0
24000.0,60,8.18,10,137000.0,Verified,debt_consolidation,CA,19.77,w,462.33,0.0,INDIVIDUAL,0.0,717176.0,0.0
14000.0,36,11.53,10,60000.0,Verified,debt_consolidation,MA,9.08,w,247.95,0.0,INDIVIDUAL,0.0,13714.0,0.0
23850.0,60,22.95,2,60000.0,Verified,debt_consolidation,FL,34.28,f,7129.7,0.0,INDIVIDUAL,,,1.0
2000.0,36,8.9,10,65000.0,Not Verified,debt_consolidation,NY,15.62,w,29.31,0.0,INDIVIDUAL,0.0,113964.0,0.0
18350.0,60,19.24,2,51000.0,Not Verified,debt_consolidation,MD,12.85,w,3812.53,0.0,INDIVIDUAL,0.0,331514.0,0.0
5000.0,36,12.29,10,53800.0,Source Verified,debt_consolidation,TN,22.93,w,97.82,0.0,INDIVIDUAL,0.0,35226.0,0.0
17000.0,36,9.99,10,71833.0,Verified,debt_consolidation,CA,22.99,w,526.79,0.0,INDIVIDUAL,0.0,55692.0,0.0
16000.0,60,12.99,10,101000.0,Not Verified,debt_consolidation,PA,22.85,w,2370.66,0.0,INDIVIDUAL,0.0,224252.0,0.0
7000.0,36,10.99,9,70000.0,Source Verified,credit_card,TX,9.6,f,272.81,0.0,INDIVIDUAL,0.0,210875.0,0.0
15000.0,60,18.54,-1,44000.0,Verified,debt_consolidation,OH,36.69,f,2778.15,0.0,INDIVIDUAL,147.0,83186.0,0.0
25000.0,36,6.89,0,147800.0,Verified,debt_consolidation,IL,23.42,w,918.88,0.0,INDIVIDUAL,0.0,385993.0,0.0
13400.0,60,23.99,0,45000.0,Verified,debt_consolidation,VA,31.37,w,420.46,0.0,INDIVIDUAL,0.0,61091.0,0.0
35000.0,36,16.55,10,86000.0,Source Verified,home_improvement,IN,14.05,w,906.7,0.0,INDIVIDUAL,0.0,30571.0,0.0
2925.0,36,17.27,2,50000.0,Not Verified,debt_consolidation,CO,6.6,w,0.0,0.0,INDIVIDUAL,0.0,10831.0,0.0
10000.0,36,11.53,4,50000.0,Verified,other,ND,25.61,f,89.67,0.0,INDIVIDUAL,0.0,61242.0,0.0
17625.0,36,23.43,1,250000.0,Source Verified,debt_consolidation,TX,10.82,w,681.58,0.0,INDIVIDUAL,0.0,469787.0,1.0
8500.0,36,11.14,2,60000.0,Not Verified,debt_consolidation,PA,28.28,f,647.2,0.0,INDIVIDUAL,0.0,233600.0,1.0
11100.0,36,9.99,10,72000.0,Not Verified,home_improvement,CO,16.23,f,751.01,0.0,INDIVIDUAL,0.0,26903.0,0.0
8000.0,36,6.92,2,47000.0,Not Verified,credit_card,IL,9.24,f,333.22,0.0,INDIVIDUAL,0.0,12113.0,0.0
12000.0,36,8.39,7,82500.0,Not Verified,debt_consolidation,LA,15.64,f,1183.33,0.0,INDIVIDUAL,0.0,54356.0,0.0
10000.0,60,10.99,2,90000.0,Source Verified,credit_card,MN,18.48,f,440.18,0.0,INDIVIDUAL,228.0,57296.0,0.0
14000.0,60,12.99,3,45000.0,Not Verified,debt_consolidation,CO,32.48,f,1558.75,0.0,INDIVIDUAL,0.0,201289.0,0.0
6500.0,36,6.89,2,65000.0,Not Verified,debt_consolidation,TX,21.42,f,156.08,0.0,INDIVIDUAL,0.0,44216.0,0.0
35000.0,60,15.31,10,75000.0,Not Verified,debt_consolidation,FL,22.23,w,8564.71,0.0,INDIVIDUAL,0.0,212442.0,0.0
9975.0,36,15.8,6,62000.0,Not Verified,home_improvement,TX,12.35,f,745.49,0.0,INDIVIDUAL,0.0,129417.0,1.0
5000.0,36,9.99,10,93000.0,Not Verified,major_purchase,FL,15.25,w,299.08,0.0,INDIVIDUAL,1774.0,405277.0,0.0
17625.0,36,12.12,7,40000.0,Verified,debt_consolidation,CA,27.54,f,2328.52,0.0,INDIVIDUAL,0.0,27397.0,0.0
16000.0,60,15.61,3,47500.0,Verified,credit_card,PA,24.91,w,4435.66,0.0,INDIVIDUAL,0.0,126177.0,0.0
2000.0,36,14.99,4,72000.0,Not Verified,debt_consolidation,CA,6.63,w,309.98,0.0,INDIVIDUAL,0.0,56944.0,0.0
12375.0,36,8.9,7,65000.0,Source Verified,credit_card,NY,17.6,f,1490.31,0.0,INDIVIDUAL,0.0,134854.0,1.0
6000.0,36,11.99,2,46000.0,Not Verified,debt_consolidation,VA,27.18,w,947.28,0.0,INDIVIDUAL,17929.0,205914.0,0.0
8800.0,36,12.49,1,34500.0,Not Verified,debt_consolidation,IL,29.87,f,1357.2,0.0,INDIVIDUAL,0.0,32620.0,0.0
25000.0,36,11.67,6,60500.0,Source Verified,credit_card,MO,18.9,w,2850.7,0.0,INDIVIDUAL,0.0,215936.0,0.0
5000.0,36,8.67,1,100800.0,Not Verified,other,CA,5.73,f,336.37,0.0,INDIVIDUAL,0.0,11190.0,1.0
13225.0,60,14.65,10,49500.0,Verified,home_improvement,NC,20.95,w,623.93,0.0,INDIVIDUAL,0.0,30137.0,0.0
6650.0,36,13.98,0,18720.0,Source Verified,debt_consolidation,FL,14.22,w,919.92,0.0,INDIVIDUAL,0.0,56335.0,0.0
11200.0,60,18.99,4,36000.0,Source Verified,credit_card,VA,19.53,w,153.61,0.0,INDIVIDUAL,0.0,29466.0,0.0
10000.0,36,15.61,5,100000.0,Not Verified,debt_consolidation,IL,17.74,w,1503.45,0.0,INDIVIDUAL,0.0,42498.0,0.0
25475.0,36,17.27,5,65000.0,Verified,debt_consolidation,KY,14.55,f,7339.91,0.0,INDIVIDUAL,,,1.0
7200.0,36,11.53,7,71000.0,Verified,debt_consolidation,GA,18.68,f,280.79,0.0,INDIVIDUAL,0.0,39368.0,0.0
22650.0,60,18.24,0,54000.0,Source Verified,debt_consolidation,NY,25.6,w,1022.12,0.0,INDIVIDUAL,646.0,184791.0,0.0
21125.0,36,13.99,-1,60000.0,Not Verified,credit_card,NY,8.92,w,689.31,0.0,INDIVIDUAL,8350.0,6024.0,0.0
35000.0,60,18.84,10,100000.0,Source Verified,debt_consolidation,SC,17.52,w,4198.16,0.0,INDIVIDUAL,0.0,252396.0,0.0
10000.0,36,14.47,9,60000.0,Not Verified,debt_consolidation,CT,14.12,w,682.42,0.0,INDIVIDUAL,0.0,25806.0,0.0
5000.0,60,13.43,4,40000.0,Not Verified,debt_consolidation,PA,14.49,f,1020.71,0.0,INDIVIDUAL,,,0.0
10000.0,36,13.98,3,105000.0,Source Verified,debt_consolidation,AZ,5.74,w,2006.13,0.0,INDIVIDUAL,0.0,24192.0,0.0
24000.0,36,8.9,9,90000.0,Verified,debt_consolidation,CA,18.67,w,2197.14,0.0,INDIVIDUAL,0.0,467700.0,1.0
17875.0,60,24.99,-1,65000.0,Verified,debt_consolidation,NC,27.12,f,3521.88,0.0,INDIVIDUAL,155.0,166000.0,0.0
12000.0,36,9.99,10,52000.0,Source Verified,credit_card,TX,11.45,f,184.09,0.0,INDIVIDUAL,327.0,69541.0,0.0
3875.0,36,14.65,10,67000.0,Source Verified,debt_consolidation,IN,14.4,f,420.44,0.0,INDIVIDUAL,0.0,96198.0,0.0
20000.0,60,16.29,7,180000.0,Source Verified,car,TX,5.59,f,0.0,0.0,INDIVIDUAL,6703.0,242582.0,0.0
25000.0,60,14.49,4,302500.0,Source Verified,credit_card,CA,13.55,w,4390.98,0.0,INDIVIDUAL,0.0,294141.0,0.0
18450.0,60,15.99,2,55000.0,Not Verified,debt_consolidation,WA,18.87,f,2941.86,0.0,INDIVIDUAL,563.0,171366.0,0.0
1650.0,36,13.99,8,51012.0,Not Verified,debt_consolidation,CA,13.81,f,1615.55,0.0,INDIVIDUAL,,,1.0
28000.0,36,15.61,10,113000.0,Verified,debt_consolidation,CA,19.47,w,3819.4,0.0,INDIVIDUAL,0.0,72260.0,1.0
4000.0,36,9.99,1,55000.0,Not Verified,debt_consolidation,KS,17.21,w,598.89,0.0,INDIVIDUAL,0.0,163007.0,0.0
6600.0,36,11.99,10,82000.0,Source Verified,debt_consolidation,NM,16.96,f,678.05,0.0,INDIVIDUAL,0.0,155408.0,0.0
1200.0,36,9.76,10,65000.0,Not Verified,home_improvement,CA,22.42,f,9.11,0.0,INDIVIDUAL,0.0,291393.0,0.0
8400.0,36,7.49,3,85000.0,Verified,debt_consolidation,CA,23.18,w,576.84,0.0,INDIVIDUAL,0.0,209633.0,0.0
25050.0,36,16.55,10,50200.0,Source Verified,debt_consolidation,OH,7.08,f,1293.17,0.0,INDIVIDUAL,0.0,107369.0,0.0
7000.0,36,16.29,10,52000.0,Not Verified,major_purchase,CA,13.01,f,866.08,0.0,INDIVIDUAL,0.0,20908.0,1.0
22825.0,60,13.11,7,52000.0,Verified,debt_consolidation,TX,10.41,f,6485.71,0.0,INDIVIDUAL,0.0,121759.0,0.0
8000.0,36,9.99,10,100000.0,Not Verified,home_improvement,NC,6.02,f,62.16,0.0,INDIVIDUAL,5761.0,190975.0,0.0
2575.0,36,20.31,10,45000.0,Source Verified,debt_consolidation,WA,15.89,f,460.63,0.0,INDIVIDUAL,0.0,58783.0,0.0
17900.0,60,13.18,10,47000.0,Verified,debt_consolidation,CA,30.41,w,171.34,0.0,INDIVIDUAL,0.0,161954.0,0.0
19975.0,36,8.39,10,150000.0,Verified,credit_card,IL,16.36,f,1618.05,0.0,INDIVIDUAL,0.0,72715.0,0.0
25000.0,36,10.99,10,95700.0,Not Verified,debt_consolidation,FL,17.74,f,867.99,0.0,INDIVIDUAL,0.0,293137.0,0.0
16738.1467404,36,13.92,8,225000.0,Verified,credit_card,NJ,24.06,f,3840.54,0.0,INDIVIDUAL,,,1.0
14975.0,36,11.53,4,64000.0,Not Verified,credit_card,TX,35.2,f,927.35,0.0,INDIVIDUAL,0.0,272909.0,0.0
9600.0,36,6.03,10,77400.0,Not Verified,home_improvement,PA,0.0,w,621.23,0.0,INDIVIDUAL,0.0,175440.0,0.0
34900.0,60,18.99,2,99000.0,Verified,debt_consolidation,NV,35.55,f,480.02,0.0,INDIVIDUAL,74.0,175530.0,0.0
13000.0,60,18.25,10,30000.0,Verified,debt_consolidation,VA,9.76,f,3679.08,0.0,INDIVIDUAL,0.0,10563.0,0.0
21000.0,36,7.89,10,82000.0,Verified,home_improvement,PA,0.37,w,591.89,0.0,INDIVIDUAL,0.0,91801.0,0.0
7500.0,36,12.29,7,32000.0,Verified,other,PA,14.77,f,141.61,0.0,INDIVIDUAL,0.0,43687.0,0.0
16000.0,60,19.52,2,50000.0,Not Verified,debt_consolidation,PA,23.68,w,2437.41,0.0,INDIVIDUAL,0.0,145497.0,0.0
12450.0,60,17.57,4,25000.0,Source Verified,debt_consolidation,PA,25.92,f,1720.99,0.0,INDIVIDUAL,0.0,39518.0,0.0
7000.0,36,5.32,10,67000.0,Not Verified,credit_card,TX,12.02,w,117.27,0.0,INDIVIDUAL,120.0,118090.0,0.0
15875.0,36,15.41,6,51000.0,Source Verified,credit_card,HI,36.27,f,392.71,0.0,INDIVIDUAL,0.0,30421.0,0.0
20000.0,36,9.17,10,69000.0,Source Verified,credit_card,TX,20.12,w,437.17,0.0,INDIVIDUAL,0.0,40606.0,0.0
8150.0,36,12.69,2,28320.0,Verified,debt_consolidation,WA,23.09,f,143.22,0.0,INDIVIDUAL,0.0,14894.0,1.0
6000.0,36,7.26,3,74000.0,Verified,debt_consolidation,NJ,20.22,f,103.76,0.0,INDIVIDUAL,0.0,394342.0,0.0
12000.0,60,14.31,8,41000.0,Verified,credit_card,RI,20.17,w,1707.02,0.0,INDIVIDUAL,0.0,121656.0,0.0
18725.0,60,13.99,10,75000.0,Not Verified,debt_consolidation,KS,28.21,w,1051.33,0.0,INDIVIDUAL,0.0,42623.0,0.0
5000.0,36,8.18,1,22000.0,Source Verified,credit_card,WI,28.04,w,66.11,0.0,INDIVIDUAL,0.0,42422.0,0.0
8000.0,36,11.14,4,90000.0,Not Verified,debt_consolidation,CA,13.81,w,718.13,0.0,INDIVIDUAL,0.0,57098.0,1.0
16000.0,36,17.86,10,54000.0,Verified,debt_consolidation,CA,34.44,w,2297.29,0.0,INDIVIDUAL,12455.0,96355.0,0.0
16000.0,60,14.65,3,50000.0,Source Verified,debt_consolidation,TX,32.17,w,1485.76,0.0,INDIVIDUAL,0.0,75289.0,0.0
15000.0,36,11.99,10,60000.0,Source Verified,debt_consolidation,TX,24.16,w,1960.3,0.0,INDIVIDUAL,558.0,34624.0,0.0
28000.0,60,19.97,10,80000.0,Verified,debt_consolidation,MN,7.38,f,9748.17,0.0,INDIVIDUAL,0.0,394894.0,0.0
2300.0,36,18.2,8,32000.0,Source Verified,debt_consolidation,NJ,27.83,w,66.7,0.0,INDIVIDUAL,0.0,19350.0,0.0
20000.0,36,11.99,1,45000.0,Source Verified,credit_card,MN,22.59,w,3264.14,0.0,INDIVIDUAL,0.0,73401.0,0.0
11750.0,36,7.49,8,80000.0,Verified,debt_consolidation,NY,19.52,f,1411.54,0.0,INDIVIDUAL,,,1.0
20000.0,60,21.15,6,50000.0,Source Verified,debt_consolidation,AZ,21.12,f,8381.74,0.0,INDIVIDUAL,0.0,194409.0,0.0
13000.0,36,7.26,4,120000.0,Not Verified,credit_card,IL,20.5,w,176.31,0.0,INDIVIDUAL,0.0,212971.0,0.0
5000.0,36,13.99,5,32000.0,Source Verified,other,NY,25.58,w,372.17,0.0,INDIVIDUAL,0.0,7263.0,0.0
28800.0,60,10.99,10,80000.0,Verified,debt_consolidation,SC,16.95,w,1757.99,0.0,INDIVIDUAL,0.0,34472.0,0.0
3000.0,36,8.9,10,76000.0,Not Verified,debt_consolidation,NJ,3.39,f,162.61,0.0,INDIVIDUAL,0.0,6383.0,1.0
15000.0,60,19.99,10,52000.0,Verified,credit_card,PA,15.3,w,700.57,0.0,INDIVIDUAL,0.0,15104.0,0.0
5000.0,36,19.05,-1,45000.0,Verified,other,NJ,10.99,f,519.06,0.0,INDIVIDUAL,0.0,156296.0,1.0
10000.0,36,6.24,1,37000.0,Not Verified,credit_card,AZ,19.13,w,48.53,0.0,INDIVIDUAL,0.0,33899.0,0.0
4800.0,36,14.99,10,40000.0,Source Verified,debt_consolidation,OR,14.7,f,662.9,0.0,INDIVIDUAL,0.0,196450.0,0.0
18982.0425981,60,16.77,10,111000.0,Verified,home_improvement,VA,15.39,f,9614.26,0.0,INDIVIDUAL,,,0.0
15075.0,60,16.29,3,50000.0,Verified,debt_consolidation,NC,12.77,f,5156.83,0.0,INDIVIDUAL,0.0,134310.0,0.0
14000.0,60,16.99,3,45000.0,Not Verified,other,TN,25.95,w,367.88,0.0,INDIVIDUAL,0.0,80385.0,0.0
12000.0,36,12.69,10,44000.0,Not Verified,credit_card,AL,25.53,w,923.37,0.0,INDIVIDUAL,29.0,14163.0,0.0
19200.0,36,14.65,1,75000.0,Not Verified,debt_consolidation,MN,16.53,f,1694.06,0.0,INDIVIDUAL,0.0,182726.0,0.0
28000.0,36,13.11,10,183000.0,Verified,debt_consolidation,MO,11.26,w,5806.28,0.0,INDIVIDUAL,0.0,306792.0,0.0
12350.0,36,15.99,10,60000.0,Source Verified,debt_consolidation,FL,23.2,w,1715.87,0.0,INDIVIDUAL,3549.0,235773.0,0.0
19975.0,36,13.33,10,72000.0,Source Verified,debt_consolidation,NY,32.78,f,1972.59,0.0,INDIVIDUAL,0.0,43143.0,0.0
6000.0,36,17.57,10,40000.0,Source Verified,debt_consolidation,NJ,19.47,f,1219.39,0.0,INDIVIDUAL,0.0,41714.0,0.0
9250.0,36,15.8,7,28000.0,Verified,major_purchase,FL,23.84,f,1680.01,0.0,INDIVIDUAL,0.0,16403.0,1.0
35000.0,60,21.99,6,117897.0,Verified,credit_card,MA,17.45,f,7235.52,0.0,INDIVIDUAL,0.0,568845.0,0.0
16000.0,60,13.33,1,70000.0,Not Verified,credit_card,NY,9.98,w,503.18,0.0,INDIVIDUAL,140.0,314293.0,0.0
24950.0,36,7.9,9,85000.0,Source Verified,credit_card,CA,13.4,f,2979.01,0.0,INDIVIDUAL,83.0,257401.0,0.0
10000.0,36,13.99,10,35000.0,Verified,home_improvement,CA,12.11,w,442.69,0.0,INDIVIDUAL,0.0,9066.0,0.0
16000.0,60,12.39,8,138000.0,Source Verified,debt_consolidation,NY,8.63,w,1692.61,0.0,INDIVIDUAL,0.0,28293.0,0.0
27900.0,60,13.66,10,70000.0,Verified,credit_card,OH,24.57,w,3289.92,0.0,INDIVIDUAL,0.0,45704.0,0.0
10000.0,60,20.99,2,38000.0,Not Verified,other,NY,23.12,w,3007.16,0.0,INDIVIDUAL,0.0,129161.0,0.0
20000.0,36,6.03,1,130000.0,Source Verified,credit_card,FL,14.91,w,1680.48,0.0,INDIVIDUAL,0.0,236646.0,0.0
15000.0,60,10.99,10,62000.0,Source Verified,debt_consolidation,VA,21.36,f,2298.7,0.0,INDIVIDUAL,0.0,42997.0,0.0
6400.0,36,12.99,7,50000.0,Not Verified,debt_consolidation,CT,17.07,w,968.82,0.0,INDIVIDUAL,0.0,47301.0,1.0
5125.0,36,10.99,3,50000.0,Not Verified,credit_card,CA,27.49,w,301.83,0.0,INDIVIDUAL,0.0,366365.0,0.0
28000.0,36,6.49,3,1000000.0,Verified,debt_consolidation,NY,3.15,w,1754.56,0.0,INDIVIDUAL,0.0,1303602.0,0.0
30000.0,60,11.22,10,140000.0,Source Verified,credit_card,TX,28.93,f,0.0,0.0,INDIVIDUAL,0.0,283843.0,0.0
10000.0,36,12.29,5,31000.0,Not Verified,debt_consolidation,CA,34.67,w,388.54,0.0,INDIVIDUAL,0.0,36097.0,0.0
30700.0,60,23.63,1,78000.0,Verified,wedding,VA,17.7,f,13250.74,0.0,INDIVIDUAL,0.0,68628.0,0.0
20000.0,60,9.17,1,100000.0,Source Verified,debt_consolidation,IL,16.92,f,152.83,0.0,INDIVIDUAL,0.0,46184.0,1.0
6475.0,36,7.9,-1,54000.0,Verified,major_purchase,NM,18.83,f,806.8,0.0,INDIVIDUAL,,,1.0
15000.0,36,13.67,5,51000.0,Verified,debt_consolidation,NM,13.95,w,239.23,0.0,INDIVIDUAL,0.0,161430.0,0.0
16000.0,36,10.16,7,90000.0,Not Verified,debt_consolidation,IL,22.51,w,2356.44,0.0,INDIVIDUAL,0.0,174295.0,1.0
10000.0,36,8.49,10,70000.0,Source Verified,debt_consolidation,NY,12.29,w,0.0,0.0,INDIVIDUAL,0.0,21056.0,0.0
25000.0,36,11.53,0,85000.0,Source Verified,debt_consolidation,IL,17.97,w,1339.9,0.0,INDIVIDUAL,292.0,16652.0,0.0
6400.0,36,8.18,10,50000.0,Source Verified,home_improvement,VA,10.35,f,123.74,0.0,INDIVIDUAL,0.0,9312.0,0.0
3050.0,36,24.5,2,36000.0,Verified,debt_consolidation,NY,25.17,f,839.21,0.0,INDIVIDUAL,830.0,79549.0,0.0
11975.0,60,17.86,3,30000.0,Source Verified,debt_consolidation,AZ,17.74,w,2003.17,0.0,INDIVIDUAL,0.0,12989.0,0.0
13600.0,60,12.49,0,40000.0,Source Verified,debt_consolidation,MD,22.23,f,823.3,0.0,INDIVIDUAL,0.0,40137.0,1.0
15000.0,36,13.35,7,55000.0,Source Verified,debt_consolidation,NY,11.39,w,1660.72,0.0,INDIVIDUAL,0.0,11928.0,1.0
9975.0,36,8.18,3,112400.0,Not Verified,debt_consolidation,AL,14.97,f,427.35,0.0,INDIVIDUAL,634.0,275922.0,1.0
8000.0,36,8.18,5,39750.0,Not Verified,credit_card,OH,23.52,f,303.25,0.0,INDIVIDUAL,0.0,96614.0,0.0
19200.0,36,6.03,10,90000.0,Verified,debt_consolidation,NJ,12.09,w,951.28,0.0,INDIVIDUAL,0.0,551318.0,0.0
12650.0,36,16.99,-1,37000.0,Verified,debt_consolidation,NJ,37.95,w,0.0,0.0,INDIVIDUAL,0.0,38910.0,0.0
25000.0,60,23.7,10,75492.0,Verified,debt_consolidation,IN,23.22,f,10080.88,0.0,INDIVIDUAL,0.0,314926.0,0.0
15000.0,36,6.68,3,100000.0,Not Verified,credit_card,NJ,16.49,f,733.69,0.0,INDIVIDUAL,0.0,27965.0,0.0
14400.0,36,7.62,1,115000.0,Not Verified,debt_consolidation,OK,9.24,w,1502.77,0.0,INDIVIDUAL,0.0,92293.0,0.0
21000.0,36,7.26,10,86000.0,Source Verified,debt_consolidation,NH,25.51,w,0.0,0.0,INDIVIDUAL,0.0,192801.0,0.0
35000.0,36,17.86,10,90000.0,Verified,debt_consolidation,NJ,17.52,w,3814.03,0.0,INDIVIDUAL,401.0,283662.0,0.0
12000.0,36,11.49,8,132750.0,Source Verified,debt_consolidation,CA,13.75,f,1399.58,0.0,INDIVIDUAL,,,1.0
21000.0,36,14.48,9,70000.0,Verified,car,NY,19.24,w,219.61,0.0,INDIVIDUAL,0.0,98726.0,0.0
12500.0,36,5.32,4,80000.0,Not Verified,debt_consolidation,UT,12.35,w,102.02,0.0,INDIVIDUAL,0.0,238412.0,0.0
3000.0,36,19.72,10,36000.0,Not Verified,other,NY,28.49,f,998.19,0.0,INDIVIDUAL,0.0,24636.0,1.0
25000.0,36,7.26,5,154000.0,Source Verified,debt_consolidation,MN,10.73,w,766.13,0.0,INDIVIDUAL,656.0,208467.0,0.0
