BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,EMPPLOYMENT_TITLE,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
1500.0,36 months,11.22,3 years,Crematory Manager,36000.0,Verified,debt_consolidation,GA,18.27,w,12.15,0.0,INDIVIDUAL,0.0,25944.0,0.0
12000.0,36 months,15.8,3 years,"ASAP, Inc",36000.0,Source Verified,debt_consolidation,AZ,13.3,f,2442.35,0.0,INDIVIDUAL,0.0,22860.0,1.0
11225.0,60 months,25.99,10+ years,Correctional Officer,87000.0,Verified,debt_consolidation,IL,6.34,f,210.69,0.0,INDIVIDUAL,0.0,12174.0,0.0
9600.0,36 months,16.29,1 year,Jordan Valley Post Office,55000.0,Not Verified,debt_consolidation,OR,19.51,f,2507.9,0.0,INDIVIDUAL,1109.0,57487.0,1.0
8300.0,36 months,11.53,6 years,Accountant,60000.0,Source Verified,credit_card,OH,13.8,f,579.45,0.0,INDIVIDUAL,0.0,113322.0,0.0
20000.0,36 months,7.89,10+ years,System Administrator,66420.0,Source Verified,debt_consolidation,TX,15.53,w,264.13,0.0,INDIVIDUAL,0.0,189874.0,0.0
5000.0,36 months,14.99,7 years,director of housekeeping,57000.0,Verified,other,CA,39.14,f,518.92,0.0,INDIVIDUAL,62.0,52491.0,1.0
5500.0,36 months,6.89,1 year,dental hygienist,30000.0,Not Verified,credit_card,MI,5.92,f,117.4,0.0,INDIVIDUAL,81.0,41862.0,0.0
27550.0,60 months,23.83,6 years,Sunrise Senior Living,70000.0,Verified,debt_consolidation,VA,17.49,f,13880.04,0.0,INDIVIDUAL,,,0.0
24975.0,36 months,7.9,9 years,Morgan stanley,156000.0,Verified,debt_consolidation,CA,13.59,f,326.01,0.0,INDIVIDUAL,,,1.0
7000.0,36 months,13.67,8 years,Bellagio,41000.0,Not Verified,debt_consolidation,NV,12.56,f,774.03,0.0,INDIVIDUAL,,,0.0
28000.0,36 months,5.32,4 years,CEO,500000.0,Source Verified,credit_card,TX,2.02,f,688.42,0.0,INDIVIDUAL,0.0,40275.0,0.0
10500.0,36 months,10.99,10+ years,Unit Coordinator,38000.0,Verified,debt_consolidation,NH,21.35,w,268.85,0.0,INDIVIDUAL,0.0,17755.0,0.0
10400.0,60 months,17.86,7 years,family provider,28000.0,Not Verified,debt_consolidation,WV,29.66,w,893.69,0.0,INDIVIDUAL,0.0,81518.0,0.0
4000.0,36 months,10.99,2 years,Senior Secretary,72000.0,Not Verified,debt_consolidation,CT,34.35,f,101.19,0.0,INDIVIDUAL,0.0,159950.0,0.0
11200.0,60 months,8.19,10+ years,Transportation Specialista,47000.0,Not Verified,credit_card,MI,24.54,w,777.62,0.0,INDIVIDUAL,0.0,59699.0,0.0
20525.0,60 months,17.57,10+ years,Occupational Health & Safety Manager,106000.0,Verified,debt_consolidation,VT,29.39,w,4153.87,0.0,INDIVIDUAL,0.0,469053.0,0.0
5700.0,36 months,18.54,,,17964.0,Verified,other,OH,37.47,f,986.41,0.0,INDIVIDUAL,1036.0,14153.0,0.0
17625.0,60 months,17.56,5 years,Massage Envy,40000.0,Verified,debt_consolidation,NY,22.77,f,258.4,0.0,INDIVIDUAL,0.0,33832.0,1.0
35000.0,36 months,18.49,10+ years,Expeditors International of Washington I,300000.0,Source Verified,other,NJ,10.52,w,4862.02,0.0,INDIVIDUAL,0.0,236699.0,1.0
15550.0,36 months,12.12,10+ years,morristown medical center,99000.0,Source Verified,credit_card,PA,6.79,f,3043.55,0.0,INDIVIDUAL,0.0,19800.0,0.0
8700.0,36 months,5.32,8 years,Pastor,34000.0,Source Verified,debt_consolidation,NJ,26.09,w,246.46,0.0,INDIVIDUAL,0.0,32343.0,0.0
13200.0,36 months,14.48,1 year,manager,73000.0,Source Verified,debt_consolidation,CA,16.34,w,0.0,0.0,INDIVIDUAL,92.0,8115.0,0.0
19575.0,60 months,10.99,6 years,Managing Director,550000.0,Source Verified,debt_consolidation,GA,11.43,w,344.34,0.0,INDIVIDUAL,0.0,165760.0,0.0
25000.0,36 months,6.92,,,58800.0,Verified,debt_consolidation,CA,20.93,w,1266.86,0.0,INDIVIDUAL,0.0,40136.0,0.0
5000.0,36 months,13.18,,,30000.0,Source Verified,debt_consolidation,TX,16.97,f,104.92,0.0,INDIVIDUAL,628.0,18212.0,0.0
10000.0,60 months,13.99,6 years,Shipping,24455.0,Verified,credit_card,NC,24.84,w,337.91,0.0,INDIVIDUAL,0.0,8233.0,0.0
20000.0,60 months,14.65,3 years,Director of Sales,95000.0,Not Verified,credit_card,CA,22.57,w,707.84,0.0,INDIVIDUAL,0.0,68619.0,0.0
16000.0,36 months,12.05,1 year,contracts manager,175000.0,Verified,debt_consolidation,AK,10.57,w,0.0,0.0,INDIVIDUAL,0.0,379952.0,0.0
25000.0,36 months,18.2,< 1 year,Accountant,70000.0,Verified,debt_consolidation,NY,29.67,w,0.0,0.0,INDIVIDUAL,0.0,57374.0,0.0
22400.0,60 months,11.53,7 years,truck driver,150000.0,Not Verified,debt_consolidation,MI,8.26,w,1034.84,0.0,INDIVIDUAL,0.0,201205.0,0.0
18000.0,36 months,12.85,2 years,Electrician,60000.0,Not Verified,major_purchase,NY,1.48,w,3305.66,0.0,INDIVIDUAL,0.0,3608.0,0.0
10000.0,36 months,7.49,,,40000.0,Verified,debt_consolidation,MI,3.78,f,640.27,0.0,INDIVIDUAL,0.0,195767.0,0.0
6000.0,36 months,9.17,2 years,Correctional Officer,43000.0,Source Verified,credit_card,MI,15.99,w,126.57,0.0,INDIVIDUAL,890.0,69833.0,0.0
29150.0,60 months,19.19,10+ years,Pilot,76800.0,Verified,debt_consolidation,CA,29.67,f,3146.24,0.0,INDIVIDUAL,0.0,96771.0,0.0
6000.0,36 months,17.86,10+ years,claims examiner II,41000.0,Verified,debt_consolidation,GA,24.03,f,943.2,0.0,INDIVIDUAL,0.0,188727.0,0.0
8000.0,36 months,17.1,10+ years,order builder,57500.0,Source Verified,debt_consolidation,CA,18.97,f,2070.42,0.0,INDIVIDUAL,0.0,5919.0,0.0
8400.0,36 months,12.29,< 1 year,VP Business Operation,109000.0,Source Verified,medical,FL,13.0,w,326.37,0.0,INDIVIDUAL,0.0,63034.0,0.0
19400.0,60 months,16.78,< 1 year,Union Pacific Railroad,73000.0,Verified,debt_consolidation,TX,14.76,f,5797.46,0.0,INDIVIDUAL,0.0,284610.0,0.0
7500.0,36 months,11.99,3 years,Payroll Admin,32000.0,Source Verified,debt_consolidation,CA,21.46,w,69.94,0.0,INDIVIDUAL,0.0,12252.0,0.0
20000.0,60 months,10.99,< 1 year,Sales,52000.0,Verified,credit_card,WI,24.16,w,1269.67,0.0,INDIVIDUAL,0.0,200626.0,0.0
25875.0,60 months,11.55,10+ years,Infor,126000.0,Verified,debt_consolidation,VA,12.07,f,5858.41,0.0,INDIVIDUAL,0.0,758189.0,0.0
10000.0,36 months,16.78,10+ years,University medical center,142000.0,Not Verified,debt_consolidation,NV,5.37,w,2662.03,0.0,INDIVIDUAL,0.0,266569.0,0.0
19150.0,36 months,10.16,10+ years,Xcel Energy,166300.0,Not Verified,debt_consolidation,MN,15.46,f,2418.63,0.0,INDIVIDUAL,0.0,673419.0,1.0
7500.0,36 months,10.15,4 years,Legal assistant,64000.0,Not Verified,debt_consolidation,TX,15.88,f,976.46,0.0,INDIVIDUAL,0.0,20743.0,0.0
12000.0,60 months,10.99,10+ years,Correspondence Dept/Customer Service,60000.0,Source Verified,debt_consolidation,CA,32.0,w,203.77,0.0,INDIVIDUAL,0.0,53068.0,0.0
32250.0,60 months,19.52,5 years,Web Developer,140000.0,Source Verified,debt_consolidation,CA,17.63,f,9033.22,0.0,INDIVIDUAL,0.0,362147.0,0.0
35000.0,36 months,7.89,4 years,Engineer,115000.0,Source Verified,debt_consolidation,MI,24.01,w,1162.42,0.0,INDIVIDUAL,0.0,254705.0,0.0
15000.0,60 months,22.2,10+ years,TMMK,61000.0,Verified,debt_consolidation,KY,33.48,w,6716.95,0.0,INDIVIDUAL,0.0,38934.0,0.0
10000.0,36 months,10.99,,,33000.0,Verified,debt_consolidation,GA,29.49,f,1301.45,0.0,INDIVIDUAL,263.0,19881.0,0.0
1800.0,36 months,13.99,4 years,Service technician,40000.0,Verified,debt_consolidation,TX,20.29,f,78.28,0.0,INDIVIDUAL,0.0,24244.0,0.0
20000.0,36 months,7.26,4 years,Director of Business Development,130000.0,Not Verified,credit_card,NY,7.51,w,449.69,0.0,INDIVIDUAL,0.0,102326.0,0.0
10000.0,36 months,17.27,6 years,Connecticut state DMV,101500.0,Verified,wedding,CT,14.8,f,2844.12,0.0,INDIVIDUAL,0.0,54135.0,1.0
16000.0,36 months,10.16,4 years,UM System,82690.0,Not Verified,credit_card,MO,19.24,w,1679.61,0.0,INDIVIDUAL,0.0,299011.0,1.0
15000.0,36 months,10.15,10+ years,Assistant Manager,73000.0,Not Verified,debt_consolidation,FL,19.97,w,1564.58,0.0,INDIVIDUAL,0.0,28788.0,0.0
25000.0,36 months,16.55,10+ years,Certified Surgical Technologist,64000.0,Verified,debt_consolidation,CT,16.07,w,2520.59,0.0,INDIVIDUAL,0.0,22709.0,0.0
15000.0,36 months,18.24,4 years,Program Manager,140000.0,Verified,vacation,FL,7.27,w,2842.71,0.0,INDIVIDUAL,623.0,44260.0,0.0
5750.0,36 months,9.17,,,66000.0,Not Verified,debt_consolidation,GA,21.65,f,39.74,0.0,INDIVIDUAL,0.0,175207.0,0.0
4000.0,36 months,10.99,10+ years,Leaf,41600.0,Source Verified,credit_card,NE,7.3,f,136.44,0.0,INDIVIDUAL,0.0,6422.0,0.0
25000.0,36 months,7.9,4 years,Property Mgmt Officer,67000.0,Verified,debt_consolidation,NV,29.44,w,2109.92,0.0,INDIVIDUAL,0.0,282736.0,1.0
8000.0,36 months,10.16,3 years,Bridgeton Board of Edu,48000.0,Not Verified,debt_consolidation,NJ,14.11,f,1281.11,0.0,INDIVIDUAL,0.0,23519.0,0.0
30000.0,60 months,13.99,2 years,Auditor,100000.0,Verified,credit_card,MA,35.04,w,2338.02,0.0,INDIVIDUAL,0.0,331651.0,0.0
24000.0,60 months,9.17,3 years,Marketing Manager,140000.0,Verified,debt_consolidation,MO,22.87,w,158.95,0.0,INDIVIDUAL,0.0,380681.0,0.0
18660.3554371,60 months,14.91,4 years,U.S. Army,73536.0,Verified,major_purchase,GA,20.17,f,8443.29,0.0,INDIVIDUAL,,,0.0
16000.0,60 months,13.35,8 years,Teacher,50000.0,Verified,credit_card,AL,29.72,f,3132.69,0.0,INDIVIDUAL,0.0,237264.0,0.0
24075.0,36 months,8.39,10+ years,Nurse Manager,150000.0,Source Verified,debt_consolidation,CA,10.91,w,2463.47,0.0,INDIVIDUAL,0.0,213139.0,0.0
10450.0,36 months,12.12,3 years,MCR &ASSOCIATES,52500.0,Not Verified,debt_consolidation,FL,17.9,f,2065.24,0.0,INDIVIDUAL,0.0,25308.0,0.0
3000.0,36 months,11.49,2 years,Mental Health professional,45000.0,Verified,home_improvement,PA,9.6,w,52.95,0.0,INDIVIDUAL,0.0,7160.0,0.0
29950.0,60 months,15.41,10+ years,Manager Workers Compensation,105000.0,Source Verified,home_improvement,FL,12.43,f,333.88,0.0,INDIVIDUAL,131.0,191456.0,0.0
14000.0,36 months,18.99,10+ years,correctional officer,62000.0,Not Verified,debt_consolidation,IL,24.18,f,2519.26,0.0,INDIVIDUAL,540.0,31362.0,1.0
35000.0,60 months,25.8,10+ years,Corporate engineer,150000.0,Source Verified,credit_card,KS,17.44,f,16581.83,0.0,INDIVIDUAL,0.0,187460.0,0.0
4500.0,36 months,10.64,,,65000.0,Not Verified,debt_consolidation,NY,4.82,w,34.58,0.0,INDIVIDUAL,0.0,3244.0,0.0
20946.0509282,36 months,16.29,4 years,UTC,85500.0,Verified,credit_card,CT,15.16,f,4023.43,0.0,INDIVIDUAL,,,0.0
35000.0,60 months,11.44,2 years,Senior Chemist,120000.0,Verified,debt_consolidation,PA,8.47,w,3980.36,0.0,INDIVIDUAL,0.0,788382.0,0.0
26000.0,60 months,9.99,7 years,Engineer,101500.0,Not Verified,credit_card,WA,12.9,w,834.5,0.0,INDIVIDUAL,0.0,367577.0,0.0
12700.0,60 months,14.65,4 years,Sr. Multimedia Specialist,70000.0,Verified,small_business,TX,13.96,f,934.01,0.0,INDIVIDUAL,0.0,153979.0,0.0
8000.0,36 months,13.35,10+ years,Supervisor,50000.0,Source Verified,medical,NY,28.08,f,1047.46,0.0,INDIVIDUAL,0.0,29752.0,0.0
9000.0,36 months,10.99,2 years,Universal Health Services,125555.0,Not Verified,home_improvement,VA,13.32,f,464.96,0.0,INDIVIDUAL,,,1.0
16000.0,60 months,13.33,9 years,Teacher,42000.0,Not Verified,credit_card,GA,38.17,w,1668.14,0.0,INDIVIDUAL,757.0,183313.0,0.0
3050.0,36 months,13.66,2 years,Freight Clerk,20000.0,Not Verified,debt_consolidation,CA,24.13,f,360.45,0.0,INDIVIDUAL,0.0,9137.0,0.0
9000.0,36 months,7.69,2 years,Manufacturing Engineer,60000.0,Not Verified,credit_card,CO,22.23,f,746.02,0.0,INDIVIDUAL,0.0,61849.0,0.0
22400.0,60 months,18.55,< 1 year,Manager,72400.0,Source Verified,debt_consolidation,FL,22.69,f,7694.75,0.0,INDIVIDUAL,89.0,213859.0,0.0
12650.0,60 months,18.99,10+ years,RN,60000.0,Source Verified,debt_consolidation,UT,17.48,f,2774.99,0.0,INDIVIDUAL,0.0,215758.0,0.0
10000.0,36 months,9.99,4 years,HR/Payroll Manager,77453.0,Source Verified,debt_consolidation,CT,20.22,w,232.65,0.0,INDIVIDUAL,0.0,211749.0,0.0
28000.0,36 months,6.68,9 years,Director of Operations,115000.0,Source Verified,debt_consolidation,CO,7.9,f,1115.1,0.0,INDIVIDUAL,0.0,265065.0,0.0
10975.0,36 months,7.62,1 year,St John's Riverside Hospital,110000.0,Verified,credit_card,NY,15.13,f,1261.59,0.0,INDIVIDUAL,0.0,189612.0,0.0
24000.0,60 months,14.65,10+ years,mechanic,65000.0,Source Verified,debt_consolidation,MD,21.62,f,2316.54,0.0,INDIVIDUAL,0.0,171945.0,0.0
12175.0,60 months,14.79,3 years,Andrews Trucking Inc.,95400.0,Verified,other,TX,18.24,f,1537.49,0.0,INDIVIDUAL,,,1.0
25000.0,60 months,7.89,3 years,Project Manager,83000.0,Source Verified,credit_card,MO,26.55,w,1375.44,0.0,INDIVIDUAL,0.0,166535.0,0.0
10375.0,36 months,15.61,10+ years,Account Manager,80000.0,Verified,debt_consolidation,CO,18.05,w,2221.43,0.0,INDIVIDUAL,0.0,509708.0,0.0
17925.0,36 months,17.27,5 years,bjs,55000.0,Verified,debt_consolidation,NY,12.02,f,3086.02,0.0,INDIVIDUAL,0.0,16911.0,1.0
12000.0,60 months,17.57,6 years,Project Coordinator,54995.2,Source Verified,debt_consolidation,OR,14.83,w,2007.39,0.0,INDIVIDUAL,0.0,18418.0,1.0
6400.0,36 months,11.67,7 years,Assistant Controller,118000.0,Verified,credit_card,MA,29.05,f,850.64,0.0,INDIVIDUAL,0.0,250087.0,0.0
10000.0,36 months,15.31,3 years,Mile High Organics,33000.0,Not Verified,house,CO,17.81,f,1336.69,0.0,INDIVIDUAL,0.0,33279.0,1.0
22000.0,36 months,5.32,10+ years,School Counselor/Coach/Adult Ed Director,120000.0,Not Verified,credit_card,CT,10.38,w,91.03,0.0,INDIVIDUAL,0.0,317034.0,0.0
6000.0,36 months,7.89,3 years,IT Manager,93500.0,Verified,medical,GA,15.88,w,34.19,0.0,INDIVIDUAL,0.0,463385.0,0.0
7550.0,36 months,13.98,,,28000.0,Verified,medical,NM,11.06,w,1075.38,0.0,INDIVIDUAL,11601.0,4740.0,1.0
13675.0,36 months,18.54,1 year,Department Operations Manager,38000.0,Source Verified,debt_consolidation,DC,21.04,f,2054.6,0.0,INDIVIDUAL,1894.0,72620.0,0.0
3600.0,36 months,18.49,2 years,Loan Officer,59000.0,Source Verified,other,CA,24.11,w,104.23,0.0,INDIVIDUAL,976.0,121266.0,0.0
3925.0,36 months,14.33,10+ years,Wah Chang,92000.0,Verified,debt_consolidation,OR,4.24,f,926.69,0.0,INDIVIDUAL,0.0,142013.0,1.0
14950.0,36 months,16.99,7 years,Licensed vocational nurse  clinic,52000.0,Source Verified,debt_consolidation,CA,13.39,f,197.56,0.0,INDIVIDUAL,0.0,15759.0,0.0
22200.0,60 months,10.15,8 years,Material Handler,55000.0,Source Verified,debt_consolidation,NY,18.9,w,2849.38,0.0,INDIVIDUAL,0.0,123088.0,0.0
10000.0,36 months,11.67,10+ years,Sales Manager,89000.0,Not Verified,debt_consolidation,SD,14.25,w,549.02,0.0,INDIVIDUAL,0.0,27361.0,1.0
21650.0,60 months,25.57,8 years,Auditor,85366.0,Verified,debt_consolidation,TX,20.99,f,6843.76,0.0,INDIVIDUAL,0.0,78998.0,1.0
4000.0,36 months,18.92,3 years,Np,95000.0,Not Verified,debt_consolidation,TX,26.63,f,772.45,0.0,INDIVIDUAL,0.0,370612.0,1.0
3500.0,36 months,13.49,9 years,Swiss Chalet Fine Foods,65000.0,Verified,debt_consolidation,FL,22.15,f,673.24,0.0,INDIVIDUAL,,,1.0
10000.0,60 months,14.99,< 1 year,driver,45000.0,Source Verified,major_purchase,FL,14.83,w,1276.85,0.0,INDIVIDUAL,0.0,13459.0,0.0
19072.6188736,60 months,17.43,9 years,QuikTrip Corporation,115000.0,Source Verified,debt_consolidation,OK,13.38,f,10101.15,0.0,INDIVIDUAL,,,1.0
11300.0,60 months,13.98,10+ years,machinist,80000.0,Source Verified,debt_consolidation,MA,21.42,f,1086.15,0.0,INDIVIDUAL,0.0,103157.0,1.0
10000.0,36 months,12.35,1 year,Meridian Legal,29000.0,Not Verified,credit_card,LA,19.68,f,1923.08,0.0,INDIVIDUAL,0.0,31378.0,0.0
21600.0,60 months,13.33,10+ years,Rn,87000.0,Source Verified,debt_consolidation,LA,20.01,w,103.97,0.0,INDIVIDUAL,0.0,198672.0,1.0
14125.0,36 months,17.77,10+ years,Tomball I.S.D.,58000.0,Verified,debt_consolidation,TX,18.35,f,3225.35,0.0,INDIVIDUAL,0.0,278376.0,1.0
7500.0,60 months,16.49,8 years,Courthouse Convalescent Center,65000.0,Not Verified,debt_consolidation,NJ,22.74,f,2764.38,0.0,INDIVIDUAL,,,0.0
25000.0,36 months,6.92,10+ years,IT Director,77300.0,Source Verified,debt_consolidation,FL,25.74,w,1266.86,0.0,INDIVIDUAL,0.0,79078.0,0.0
27925.0,60 months,11.71,10+ years,Cohen Food Brokerage,75000.0,Source Verified,small_business,NC,6.16,f,8738.41,0.0,INDIVIDUAL,,,0.0
1400.0,36 months,16.78,,,21000.0,Verified,other,MT,15.2,f,373.58,0.0,INDIVIDUAL,0.0,8470.0,0.0
10000.0,36 months,14.99,6 years,RN/cardiac ultrasonographer,75000.0,Verified,debt_consolidation,PA,23.15,w,1864.6,0.0,INDIVIDUAL,0.0,62515.0,0.0
18000.0,36 months,11.22,10+ years,Carrier,70000.0,Verified,debt_consolidation,MD,19.14,w,0.0,0.0,INDIVIDUAL,4400.0,213463.0,0.0
11975.0,36 months,13.99,3 years,Software Developer,63000.0,Not Verified,debt_consolidation,VA,22.84,f,386.89,0.0,INDIVIDUAL,0.0,37632.0,0.0
16775.0,36 months,14.49,8 years,Team Leader,40000.0,Not Verified,home_improvement,TN,8.88,w,2666.03,0.0,INDIVIDUAL,120.0,86183.0,0.0
6000.0,36 months,14.09,6 years,Soledad Unified School District,69000.0,Source Verified,debt_consolidation,CA,19.1,f,925.07,0.0,INDIVIDUAL,0.0,64638.0,1.0
35000.0,60 months,24.99,5 years,cardiologist,575000.0,Verified,debt_consolidation,NY,12.8,f,6276.5,0.0,INDIVIDUAL,0.0,1826285.0,0.0
10000.0,36 months,13.98,< 1 year,Amazon.com,138000.0,Verified,credit_card,WA,20.51,f,2294.73,0.0,INDIVIDUAL,,,1.0
21800.0,36 months,15.61,2 years,Information System Security Officer,105000.0,Source Verified,debt_consolidation,VA,24.89,f,1345.11,0.0,INDIVIDUAL,487.0,170438.0,0.0
28000.0,60 months,19.97,10+ years,Writer-Editor,100300.0,Source Verified,other,MD,15.75,f,9410.56,0.0,INDIVIDUAL,0.0,50579.0,0.0
20700.0,60 months,18.55,2 years,Associate Event Marketing Manager,70500.0,Source Verified,debt_consolidation,CA,19.29,w,2148.0,0.0,INDIVIDUAL,0.0,27665.0,0.0
10800.0,36 months,6.24,10+ years,Production Supervisor,110000.0,Not Verified,debt_consolidation,OK,11.68,w,212.33,0.0,INDIVIDUAL,0.0,231941.0,0.0
10000.0,36 months,9.17,,,35272.0,Verified,debt_consolidation,CO,11.4,f,218.59,0.0,INDIVIDUAL,0.0,133545.0,0.0
20000.0,36 months,10.99,10+ years,Registered Nurse,68000.0,Source Verified,debt_consolidation,IL,11.97,f,524.3,0.0,INDIVIDUAL,0.0,134858.0,0.0
11000.0,36 months,9.71,5 years,Cordell Memorial Hospital,41500.0,Not Verified,credit_card,OK,24.12,w,1623.69,0.0,INDIVIDUAL,58.0,80185.0,0.0
16800.0,60 months,15.61,7 years,Supervisor,48000.0,Source Verified,debt_consolidation,NC,17.78,f,3008.37,0.0,INDIVIDUAL,0.0,35496.0,0.0
3525.0,36 months,17.27,8 years,Freezerlead,70000.0,Source Verified,major_purchase,WA,14.59,w,0.0,0.0,INDIVIDUAL,0.0,25119.0,0.0
9450.0,36 months,8.18,10+ years,Office Manager,48640.0,Not Verified,home_improvement,AR,17.86,f,239.53,0.0,INDIVIDUAL,2063.0,81007.0,0.0
9625.0,36 months,18.25,10+ years,painter,48000.0,Verified,home_improvement,NC,7.8,f,821.31,0.0,INDIVIDUAL,557.0,7190.0,0.0
15000.0,36 months,14.99,3 years,Elementary Principal,75000.0,Source Verified,debt_consolidation,TX,16.74,w,2348.84,0.0,INDIVIDUAL,100.0,264260.0,0.0
8400.0,36 months,9.67,5 years,MAINT. WORKER III,50000.0,Not Verified,debt_consolidation,NV,17.19,f,1100.22,0.0,INDIVIDUAL,105.0,75340.0,1.0
12500.0,36 months,6.03,< 1 year,Compliance analyst,70000.0,Source Verified,debt_consolidation,OH,22.43,f,766.7,0.0,INDIVIDUAL,0.0,186164.0,0.0
34900.0,36 months,10.99,10+ years,District sales manager,88990.0,Verified,debt_consolidation,TN,17.85,w,5048.45,0.0,INDIVIDUAL,0.0,298938.0,1.0
3250.0,36 months,18.99,10+ years,Dietary Aide,33000.0,Verified,home_improvement,NY,24.55,w,96.0,15.0,JOINT,0.0,289560.0,0.0
19000.0,60 months,15.1,5 years,The Timken Company,91000.0,Source Verified,debt_consolidation,OH,17.08,w,4271.04,0.0,INDIVIDUAL,0.0,141733.0,1.0
9000.0,36 months,12.29,10+ years,Store Manager,73600.0,Not Verified,home_improvement,LA,10.6,f,427.06,0.0,INDIVIDUAL,1960.0,91626.0,0.0
25000.0,60 months,12.29,10+ years,server,50000.0,Source Verified,debt_consolidation,FL,18.55,w,1691.7,0.0,INDIVIDUAL,612.0,200277.0,0.0
11950.0,60 months,9.99,10+ years,Uline Inc,47230.0,Verified,credit_card,GA,10.18,f,2210.88,0.0,INDIVIDUAL,0.0,167584.0,0.0
8500.0,36 months,10.49,,,34000.0,Verified,credit_card,MI,15.28,f,813.84,0.0,INDIVIDUAL,0.0,114121.0,0.0
11950.0,36 months,11.67,10+ years,"Supt, ARMS",75000.0,Not Verified,debt_consolidation,WA,18.22,f,909.22,0.0,INDIVIDUAL,261.0,123917.0,1.0
12175.0,36 months,11.14,3 years,College of the Siskiyous,35000.0,Not Verified,credit_card,CA,29.31,f,2148.86,0.0,INDIVIDUAL,0.0,18761.0,0.0
11200.0,36 months,10.99,2 years,Ragional Manager,35000.0,Not Verified,debt_consolidation,OH,29.9,f,827.37,0.0,INDIVIDUAL,1005.0,55569.0,0.0
1600.0,36 months,13.99,1 year,BCBA,44000.0,Verified,other,CA,34.7,f,42.89,0.0,INDIVIDUAL,0.0,100588.0,0.0
6000.0,36 months,6.03,2 years,Corporate Travel Manager,113000.0,Source Verified,debt_consolidation,TX,21.31,w,365.0,0.0,INDIVIDUAL,0.0,349028.0,0.0
18250.0,36 months,18.75,< 1 year,EMERLING FORD,46000.0,Verified,credit_card,NY,29.09,f,5744.24,0.0,INDIVIDUAL,0.0,28482.0,1.0
11975.0,36 months,6.49,2 years,Director of Financial Analysis,97000.0,Not Verified,debt_consolidation,GA,5.9,f,828.22,0.0,INDIVIDUAL,200.0,67472.0,0.0
16000.0,60 months,15.59,3 years,Field Rep,45000.0,Source Verified,credit_card,NY,19.23,w,2307.47,0.0,INDIVIDUAL,0.0,22570.0,0.0
5000.0,36 months,12.69,3 years,Senior Accountant,50000.0,Verified,credit_card,GA,30.01,w,237.04,0.0,INDIVIDUAL,0.0,197665.0,0.0
35000.0,60 months,12.05,10+ years,Senior Pastor,189475.0,Source Verified,credit_card,FL,11.55,w,328.03,0.0,INDIVIDUAL,0.0,78342.0,0.0
35000.0,60 months,16.99,7 years,Truck Driver,80000.0,Source Verified,debt_consolidation,PA,26.27,w,429.47,0.0,INDIVIDUAL,0.0,76541.0,0.0
24000.0,36 months,5.32,10+ years,Law Clerk,82000.0,Source Verified,debt_consolidation,LA,7.87,f,99.31,0.0,INDIVIDUAL,0.0,111399.0,0.0
9950.0,36 months,9.67,10+ years,truck driver,65000.0,Not Verified,debt_consolidation,TX,4.25,f,1334.19,0.0,INDIVIDUAL,0.0,10411.0,0.0
13000.0,60 months,15.61,10+ years,All Purpose Clerk,41000.0,Source Verified,debt_consolidation,CO,22.78,w,2735.73,0.0,INDIVIDUAL,0.0,33697.0,0.0
5000.0,36 months,9.99,3 years,Senior Accountant,35000.0,Verified,debt_consolidation,CA,22.64,w,119.1,0.0,INDIVIDUAL,0.0,12862.0,0.0
2000.0,36 months,14.99,2 years,Parapro,21600.0,Not Verified,debt_consolidation,MI,18.78,f,208.95,0.0,INDIVIDUAL,0.0,132552.0,0.0
8000.0,36 months,12.29,10+ years,Professor,97000.0,Verified,debt_consolidation,SC,20.96,w,310.83,0.0,INDIVIDUAL,0.0,211105.0,0.0
35000.0,36 months,16.24,3 years,Apps Systems Engineer,122000.0,Verified,debt_consolidation,MN,19.94,f,3094.45,0.0,INDIVIDUAL,0.0,198590.0,1.0
2000.0,36 months,12.69,,,19800.0,Verified,debt_consolidation,GA,28.12,w,105.49,0.0,INDIVIDUAL,0.0,22458.0,1.0
34075.0,36 months,16.99,< 1 year,Sales,125000.0,Source Verified,home_improvement,CA,19.69,w,0.0,0.0,INDIVIDUAL,0.0,87842.0,0.0
10000.0,36 months,8.39,3 years,Case Manager Utilization,59000.0,Not Verified,debt_consolidation,SC,13.83,w,813.68,0.0,INDIVIDUAL,0.0,253479.0,0.0
15900.0,36 months,11.53,< 1 year,Junior Developer,70000.0,Not Verified,debt_consolidation,CO,20.23,f,1241.0,0.0,INDIVIDUAL,0.0,174456.0,0.0
7000.0,36 months,13.11,< 1 year,Integrated Media Solutions,95000.0,Not Verified,debt_consolidation,NY,3.71,f,1504.22,0.0,INDIVIDUAL,0.0,7000.0,1.0
5000.0,36 months,8.49,10+ years,State of Utah,105000.0,Not Verified,debt_consolidation,UT,7.55,f,677.23,0.0,INDIVIDUAL,,,1.0
